Source.Name,Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
properties-zezenia9.csv,EG-4788644,فرصة ذهبية .. شقة تمليك ٩٧ م بزيزنيا شارع جامع يحيى,"1,850,000 EGP",Zezenia,2,1,97,10,Super Lux,Main Street,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4788644-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia9.csv,EG-4794375,زيزنيا ١٣٠م الدور ٩ وليس الاخير,"2,100,000 EGP",Zezenia,3,1,130,9,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4794375-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia9.csv,EG-4762295,شقة للبيع في زيزينيا,"2,200,000 EGP",Zezenia,3,1,125,8,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4762295-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4792596,بين زيزينيا و شدس شقة روعة للبيع 125 متر,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4792596-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia9.csv,EG-4787075,شقه للبيع في زيزينيا 200 متر,"2,500,000 EGP",Zezenia,3,2,200,13,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4787075-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia9.csv,EG-4735487,شقه للبيع فيوهات مفتوحة على الشارع,"1,700,000 EGP",Zezenia,3,1,120,9,Super Lux,Main Street,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4735487-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4779354,فرصة شقة للبيع في زيزينيا متفرع من شارع أبوقير,"1,700,000 EGP",Zezenia,3,1,120,9,Super Lux,Main Street,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4779354-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4754842,شقه لاصحاب الفخامه والهدوء,"2,300,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4754842-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4764009,شقة تمليك ٩٧ م بزيزنيا,"1,850,000 EGP",Zezenia,2,1,97,10,Super Lux,Side Street,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4764009-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4754154,شقة للبيع في زيزينيا,"2,200,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4754154-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4776310,شقة للبيع في زيزينيا,"2,100,000 EGP",Zezenia,3,1,125,9,Extra Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4776310-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4749379,فرصة ذهبية .. شقة تمليك ٩٧ م بزيزنيا,"1,850,000 EGP",Zezenia,2,1,97,10,Super Lux,Main Street,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/4749379-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4759538,شقه في زيزينيا ١٢٥ م,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2012,Cash or Installments,Private Owner,,https://aqarmap.com.eg/en/listing/4759538-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia9.csv,EG-4718338,فرصة شقة للبيع في زيزينيا متفرع من شارع أبوقير المساحة 120 م,"1,700,000 EGP",Zezenia,3,1,120,9,Super Lux,Side Street,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4718338-for-sale-alexandria-zezenia-ahmed-othman-st/
